episode,reward
1261,-49.339138842169994
1262,-56.96685792947309
1263,-24.117320223350784
1264,-93.84803208067585
1265,-67.66953648208157
1266,-31.6143718555748
1267,-26.527817583618056
1268,-109.68657568176786
1269,-59.60386001142914
1270,-29.406886238100522
1271,5.8232111797361785
1272,-77.26526516775183
1273,-47.61677381015948
1274,-71.56026518433292
1275,2.441691174070428
1276,-138.50694853439535
1277,-44.62817508903756
1278,61.13776850382732
1279,14.951193097887469
1280,-139.49971867421675
1281,8.808924542246189
1282,-60.9869069505215
1283,-39.26921962521316
1284,-28.873661330956246
1285,-61.52834459036375
1286,24.97802189941608
1287,-0.630739324841298
1288,-20.91500529388442
1289,-60.1876738002702
1290,-22.825308237393656
1291,11.209435020439399
1292,12.232125496125644
1293,-18.898625004180182
1294,-27.321291390575468
1295,1.138523957715496
1296,22.109946106314478
1297,-26.107974904874677
1298,-228.57837009552193
1299,-15.283151582362695
1300,2.991621304932579
1301,-39.37902244960473
1302,16.950302919375062
1303,-32.06771559682501
1304,-52.84648397550494
1305,-71.58560872522831
1306,-8.430874723838903
1307,-91.96420714062492
1308,-40.15382636479618
1309,-78.81293249751636
1310,22.231604778680605
1311,-79.34320714209129
1312,-58.532585774097164
1313,32.119675762293554
1314,-35.54808054139612
1315,25.500307741664543
1316,-148.22531484744496
1317,-36.42246012762869
1318,-39.882662779730396
1319,-262.0519734127604
1320,-41.311318177149175
1321,-4.084532662678462
1322,53.157164061952415
1323,-59.08856462449475
1324,-131.98262381584252
1325,-112.93503217008272
1326,-122.61100426526319
1327,-202.17060246634833
1328,-61.61081965387988
1329,-9.611456809438664
1330,-71.51415605228867
1331,-12.939296466230683
1332,-51.96631178732854
1333,-143.71877103930385
1334,-58.18368851455191
1335,43.71327773519843
1336,-61.57503071946384
1337,-70.63179299286745
1338,-9.509937608256992
1339,-134.97443126246392
1340,-12.83619239552286
1341,35.2847944878022
1342,36.66642276292089
1343,-84.98234944604371
1344,-13.003632177259696
1345,32.38356640610894
1346,53.511985021552874
1347,-39.13786703489036
1348,7.078416581316247
1349,-27.577762456377926
1350,-57.83702626149484
1351,-234.35356995837623
1352,45.83357851890949
1353,-19.32614498383267
1354,0.6636518263572138
1355,36.97147648559693
1356,-32.79360074432004
1357,14.873958345541052
1358,-17.083423016110387
1359,41.5079345642745
1360,-105.2978805296112
1361,32.52530611812182
1362,-11.925090830210976
1363,-6.628829891881096
1364,-3.06810848650953
1365,-24.742758886587513
1366,-0.4927026288781624
1367,5.698936038967574
1368,19.913815896019944
1369,34.99768366019839
1370,47.231033961920616
1371,-0.18420011167329164
1372,26.446645967541457
1373,1.0615077149809196
1374,39.17723375435864
1375,-2.183167562486318
1376,28.61480638721683
1377,-22.167550907162816
1378,-7.107339632481137
1379,-240.6189385330753
1380,25.65983948869811
1381,-77.05534481739619
1382,-22.1582414247368
1383,14.553177537424887
1384,21.505911880647183
1385,-2.843453845899381
1386,18.552256517643855
1387,4.592179078720008
1388,-253.06196029209107
1389,7.091670826807095
1390,25.334652132009555
1391,8.748002990073815
1392,-162.04802160302862
1393,-2.753746627752008
1394,-53.84694072182582
1395,14.428782768846768
1396,-16.8972104888407
1397,-4.720327790854768
1398,-0.25009045952282544
1399,-81.76069316984764
1400,-22.00209465601995
1401,31.804846884452132
1402,-8.270422482272009
1403,-62.65549306051706
1404,-149.33338820677807
1405,29.836056034603626
1406,-21.56147329776839
1407,-137.9568076302498
1408,-311.6422520443157
1409,-79.35764469635816
1410,-59.35838186375652
1411,-79.13092874983037
1412,-4.586309393711616
1413,-69.18261342009251
1414,-31.726653056420712
1415,-50.50589831246261
1416,-23.94955531674445
1417,-13.249958449362385
1418,-252.2101870685929
1419,-7.190623778732161
1420,-208.59197991971627
1421,-38.702150138870785
1422,-194.1053170545385
1423,19.299372693536295
1424,-68.12295108115472
1425,-9.711612284881536
1426,-100.26867520434074
1427,23.14740907489109
1428,-198.612792193223
1429,17.248155387429676
1430,-56.14727003361837
1431,-61.073805753515245
1432,-120.13481766498559
1433,5.996576684711103
1434,3.4822075347934405
1435,-11.528039332557912
1436,-142.89489030164043
1437,-26.337454108898932
1438,-169.32019689558388
1439,-297.54852009535847
1440,-120.2645291811296
1441,1.1022780761550768
1442,-60.88929846293711
1443,-22.80591512491705
1444,19.858057905894
1445,53.135268746184096
1446,2.2136435132558585
1447,-73.47023373636273
1448,1.7232673414808488
1449,-55.982743073447374
1450,-99.42016903783333
1451,4.03918389216092
1452,37.49776218069928
1453,26.115256389685307
1454,26.887927576661042
1455,-42.762053831101056
1456,-26.50318829588076
1457,-104.75247038646671
1458,-33.266894334009294
1459,29.34155413430736
1460,-69.9255890018209
1461,-72.40053171249485
1462,-87.55584461019349
1463,-59.54296236018812
1464,-45.947971981402844
1465,9.403069332936383
1466,29.929476832935507
1467,-19.785876298556122
1468,-21.39159271046786
1469,-38.45089746790168
1470,-61.54588202333025
1471,-90.78223406897523
1472,-31.667826661995008
1473,-100.79374631797702
1474,-10.093673583175605
1475,-21.892800092501812
1476,-91.34601340054243
1477,-33.19308982474756
1478,-57.39815887564733
1479,-51.393158129125844
1480,-58.55042309150266
1481,-40.27412522951691
1482,51.15185675316417
1483,5.909258321078046
1484,-154.24325975429423
1485,2.7851418007208
1486,-56.97905030355877
1487,59.93529405156562
1488,-29.827426762125867
1489,-4.817228346345786
1490,-43.338895667574526
1491,-50.81799882169706
1492,-31.843185589277752
1493,-34.6713123883531
1494,-18.62782087542931
1495,-5.383259934453274
1496,-37.509847051597866
1497,-108.04170407371029
1498,-26.5174911198171
1499,-24.703543035626844
1500,-47.89410321954334
1501,-59.41952374948111
1502,-89.96850965717186
1503,-5.058382962633744
1504,-86.08154669254259
1505,-42.278883938647574
1506,-20.56421260977115
1507,-44.00209495548512
1508,-71.19902811122975
1509,13.565550301017646
1510,6.222813193555799
1511,-40.96943550920203
1512,-42.047297746692294
1513,4.821089159926201
1514,-70.6256512301193
1515,4.550175729373224
1516,-70.25531717817738
1517,-39.321103126090115
1518,-70.10217400482648
1519,13.891025875092696
1520,10.802014691895893
1521,1.9858842993288217
1522,13.650092856970065
1523,-138.05565271181314
1524,-5.524979724200273
1525,1.2208270673987796
1526,11.302858873056152
1527,-37.83296070402567
1528,39.00577705560275
1529,-64.08521601911247
1530,-43.03552034090177
1531,20.66375932574568
1532,-14.554677756406205
1533,-16.754839530457662
1534,-23.580386082889657
1535,-96.57216047469832
1536,-23.013713842036395
1537,-259.5012666217972
1538,-8.506067801647939
1539,11.725590741875564
1540,-15.542566463629315
1541,-68.3074185210118
1542,-66.26870729089816
1543,22.73077346960607
1544,-23.693204469277404
1545,-5.6217429943355794
1546,-43.95372813167115
1547,-45.26842219131902
1548,-249.8681856810372
1549,-301.0341106883913
1550,66.43378086011359
1551,10.205414104314137
1552,1.0935864043210841
1553,-27.073773939521175
1554,-76.29367816461406
1555,5.194847587254005
1556,-9.552131956310651
1557,-12.044203517075534
1558,15.434124562498315
1559,-36.748627389541156
1560,50.95681379316244
1561,-48.16964600762183
1562,0.29207448117135826
1563,1.1134367599148973
1564,32.98979844309288
1565,42.52963022980057
1566,-55.03835635792423
1567,-269.1430501061367
1568,30.055024082662612
1569,18.633182303756982
1570,-19.516490521845096
1571,45.80333925573621
1572,-97.70043400710821
1573,11.572498965615488
1574,-83.41811881641534
1575,-2.84649184768168
1576,-19.929321484033785
1577,47.325940197797365
1578,21.854518028312256
1579,-67.16600284281787
1580,-2.209830424146186
1581,18.67447578975107
1582,-2.109559920276439
1583,-8.955048409553413
1584,-261.7647979947632
1585,-18.803470288998767
1586,-0.4633944259674081
1587,18.794983189911434
1588,24.19607191965681
1589,1.5520227764508954
1590,25.932570524123093
1591,-144.8960885954923
1592,41.14792152664984
1593,32.015887564830706
1594,50.521710814292945
1595,-30.16260050345369
1596,5.72237392926733
1597,-24.032462412393272
1598,26.95350744115538
1599,-207.52970762656906
1600,-36.43233880784665
1601,-42.422939807390904
1602,4.825737629960279
1603,-30.14784938607886
1604,-21.718857196602386
1605,32.593288459898005
1606,26.706234894780806
1607,46.007928975278006
1608,40.498111617347746
1609,14.244879964193572
1610,1.643950686611241
1611,31.868102667575982
1612,-21.766213301540738
1613,14.760723005116786
1614,-56.90292911983619
1615,2.0488028385653294
1616,-34.53129714213611
1617,-15.165117438310906
1618,36.839618847216066
1619,40.44805956426483
1620,-109.5231664527133
1621,-25.278203262289633
1622,22.3798612785189
1623,-3.9771238476538233
1624,10.725494792334603
1625,2.486147765374982
1626,-241.22736613053118
1627,-0.1194050290421711
1628,-7.7138425118963205
1629,-128.77400598592558
1630,-33.86086042571703
1631,1.0526129467616003
1632,18.46591626388453
1633,10.318887831087608
1634,50.66117844587873
1635,-31.303764222684595
1636,-49.60456394992232
1637,16.487404696623337
1638,29.30967690873017
1639,17.07823181769443
1640,-23.012607334347518
1641,-136.92731911257465
1642,-143.8699803772166
1643,20.445176069262388
1644,62.859675615483496
1645,16.456863195724665
1646,-10.210157699925757
1647,7.155742129432284
1648,73.94435176892988
1649,83.00641765707012
1650,20.81704547974563
1651,-26.08456295158796
1652,-66.01466656835045
1653,18.132754605365843
1654,16.141236072541354
1655,7.577767295243218
1656,74.25468878596921
1657,-30.81565743139353
1658,-6.51661689118127
1659,-26.417178574084126
1660,-1.063431366211674
1661,1.3725450345972454
1662,15.9318114093902
1663,44.079749927861805
1664,7.413867411613945
1665,-187.44334269501547
1666,-137.26274126905102
1667,19.838642042643
1668,3.6319473791462547
1669,21.119992509202074
1670,-61.16932259763958
1671,-33.804463855691175
1672,46.52024650876773
1673,-18.51778456660307
1674,-21.21288881718579
1675,44.0630277512631
1676,-24.75408082928236
1677,-11.244954741100054
1678,60.49441579059854
1679,-34.999099904458184
1680,18.984402425278954
1681,-13.840130007118596
1682,10.44922965085972
1683,14.861404546624643
1684,27.142774138290985
1685,60.463727836392906
1686,-35.13958239491005
1687,24.260418053473348
1688,-14.158836162455628
1689,13.64225868574383
1690,-11.175749756811124
1691,40.21914695426085
1692,6.446534872693616
1693,5.459759922042985
1694,3.053235828397831
1695,54.65439922109684
1696,-44.26601555602097
1697,0.9767376874515614
1698,-14.225016155406232
1699,1.0924948384705573
1700,55.89600931380611
1701,23.61880177250357
1702,6.890377644177775
1703,-3.0016931367842146
1704,44.318847915823284
1705,27.641414668918568
1706,-15.379415449409716
1707,11.970740817163936
1708,-5.870933513073853
1709,-73.68230420225154
1710,32.492523978329075
1711,-37.788527382702334
1712,20.07654202360159
1713,11.610176509846273
1714,23.085147293033543
1715,4.793729308200319
1716,-86.52087204313457
1717,44.94570664756742
1718,14.19226362492735
1719,58.794594416870076
1720,18.545304710919922
1721,10.80808885053212
1722,-29.272257000821178
1723,24.96813739428665
1724,11.708840794142123
1725,31.546771023792047
1726,-162.31082552845288
1727,11.600258183195827
1728,-92.05891477964198
1729,5.538177511942481
1730,30.88467436587558
1731,-215.07694132510392
1732,24.373070809777747
1733,9.971391672816768
1734,28.210317592165158
1735,50.33280282944422
1736,-35.875747108949824
1737,-16.83283825783178
1738,43.80031537519832
1739,-35.3771243451409
1740,24.437017349167146
1741,-45.35029334994316
1742,-46.410254616160344
1743,17.905711629347763
1744,-81.75362677901992
1745,-18.07793881260817
1746,38.04652666064787
1747,-8.89599633701599
1748,40.14190294599701
1749,38.2641579048078
1750,-24.597193521925526
1751,53.29065893933868
1752,7.006224047454336
1753,8.353846429529714
1754,-34.86046414911159
1755,-28.017810932935628
1756,-7.505492044565521
1757,61.283902768395194
1758,2.3794026424381025
1759,55.3269239436419
1760,30.571080962336055
1761,-37.10268461531325
1762,3.41788036784203
1763,-50.71726216435148
1764,-238.06390130250406
1765,34.78850546450684
1766,88.81725946007687
1767,38.67346150295697
1768,41.716359934542524
1769,24.078625637286603
1770,43.71480162695355
1771,49.84203225399381
1772,28.103442957273643
1773,97.0441164026132
1774,10.396711427006124
1775,70.55542462695837
1776,70.46502836857512
1777,28.60867086665317
1778,80.27637773488163
1779,21.542830916674053
1780,73.6099291939946
1781,8.602456794491573
1782,21.195940610527263
1783,-0.07262465495326292
1784,1.5026389012866161
1785,8.499856601150901
1786,-87.62998665388977
1787,-1.4896145133989886
1788,23.63770349193487
1789,-0.37060657061130087
1790,0.8005823968736667
1791,-2.286098658912735
1792,-10.576197557011772
1793,62.98465706073595
1794,-169.064880842251
1795,-110.35906732050178
1796,-36.29511805250438
1797,-4.21790646805016
1798,-67.97906321464549
1799,40.51327525730342
1800,4.764712942843506
1801,-82.76819295503434
1802,37.93089978816637
1803,9.554001324605654
1804,4.270623430178315
1805,12.298006529812096
1806,-24.00831421201355
1807,97.57352196514121
1808,91.8058294061715
1809,-18.192855582436543
1810,30.432525868441857
1811,4.344039628247491
1812,61.83740700240794
1813,-36.705155165901736
1814,64.97916189055135
1815,17.270757410622792
1816,-25.83574508572537
1817,85.41194234113888
1818,73.75967435068532
1819,-3.1700295944418
1820,66.27929515296958
1821,66.9560331523759
1822,4.283587610340489
1823,82.90584921595807
1824,-69.87820263548241
1825,-21.969808461514905
1826,-4.20896061771775
1827,37.63323056685294
1828,-48.655434966838286
1829,24.315645740193816
1830,65.34581125880466
1831,39.23510797814874
1832,-1.307348810087133
1833,44.064665045621
1834,55.0915221280611
1835,24.924508443258674
1836,1.5552753601071823
1837,90.43771760754142
1838,74.46636678322292
1839,61.1629303413569
1840,67.37123296776106
1841,31.562163054993302
1842,-10.533115057427239
1843,-147.8405422797499
1844,14.360193727481834
1845,33.59595316519034
1846,72.22797771348685
1847,88.43347234052985
1848,-9.05655815613307
1849,126.43097186958303
1850,81.78212397791187
1851,67.14461624482603
1852,142.44005589181234
1853,-13.98656695808183
1854,88.78450303212402
1855,0.30572690875555963
1856,92.38636694936328
1857,66.95020550746763
1858,54.46128132304966
1859,68.40886974067061
1860,51.025065576009254
1861,84.49145869667348
1862,86.92792091495245
1863,49.399191078687736
1864,24.115914818881677
1865,26.765486775003687
1866,83.45363144162198
1867,46.83333651424907
1868,106.4277380347014
1869,99.63452957205068
1870,-40.194253821097014
1871,-52.03940635245323
1872,126.22755475383136
1873,42.85158529814171
1874,57.64742963165543
1875,-10.524509390660212
1876,61.723258886411664
1877,129.8132452518614
1878,18.19059753531822
1879,99.69563648177106
1880,21.136821035673393
1881,11.339555713915681
1882,10.740734244745784
1883,-133.5060772332954
1884,55.19151901424826
1885,127.86446648703902
1886,113.85023292229263
1887,97.13609931369697
1888,63.668544638802494
1889,112.45305361441616
1890,113.82525173107203
1891,37.45045303150682
1892,114.60951459816961
1893,-29.053109415068164
1894,-161.73378958273832
1895,-2.092048663910764
1896,47.57798119253979
1897,40.164991205251745
1898,73.80227050973502
1899,58.35912111809357
1900,59.012133016100535
1901,75.59500191724224
1902,46.72127455298465
1903,34.33083182195347
1904,-22.812166063548162
1905,150.2887684094358
1906,57.40642913499827
1907,-2.878009300124205
1908,-15.537059759230484
1909,-16.94251898455532
